ItemID                             Last Harvested             Name                
f711131ca879902220604c48b76e5942   2018-07-10T14:37:40.160Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-10/142015/54461_001_001_002.mp4
d8214da03c28f42c65b845ad4d298841   2018-07-10T14:26:25.176Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-10/142015/60347_001_004_002.mp4
ad5edadbdf088a949dc60c18e1325611   2018-07-10T15:07:49.828Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-10/142015/52177_003_004_003.mp4
242b0fef75de1cd66df151126d288839   2018-07-10T14:44:54.214Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-10/142015/52177_003_003_003.mp4
299eca950792eb79ee9430d13512ea6a   2018-07-10T14:58:24.229Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-10/094824/66974_004_004_001.mp4
be4730b6d1efb9c1a0cb34dfda16d15f   2018-07-10T14:47:56.613Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-10/142015/52177_001_004_003.mp4
87560fbea614f08bba9421cd82147344   2018-07-10T15:19:47.946Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-10/142015/60347_001_001_002.mp4
59f6a42334825e69119e4d125b1c0573   2018-07-10T15:01:13.452Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-10/142015/55813_005_002_001.mp4
964f96df2791c0439757b4ecb08cc826   2018-07-10T15:17:02.053Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-10/142015/64324_001_001_003.mp4
d33bb53bda052b1586b501b5daa19c9f   2018-07-04T16:03:09.078Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/58083_004_001_001.mp4
7b12083dc9373179e2e83a5e31a40e33   2018-07-04T16:15:25.418Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/61921_001_003_001.mp4
833ebf5a231609fc1e2a2479a5ab1afc   2018-07-04T16:13:24.734Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/51399_001_002_001.mp4
5127fa1a5213ff6b0b4609a3abc68afd   2018-07-04T16:18:27.165Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/60460_003_003_003.mp4
aa11a8a6de942e40afcca56b7739091f   2018-07-04T15:37:29.402Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/56459_001_004_006.mp4
3fb8a68024d777e526f9d6b9b81a88da   2018-07-04T15:42:30.489Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/51501_001_001_005.mp4
e2200e2a03d96c13e811915ff8953180   2018-07-04T15:51:04.551Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/56459_005_002_005.mp4
9a297e6958ae9a0744da64bad6a8517e   2018-07-04T15:51:06.263Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/56409_004_003_001.mp4
24d0bdf83fa9413e1912b891c33cf481   2018-07-04T15:48:37.011Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/52177_003_004_004.mp4
4b3de27e7b5d3df6740bb34b880dd016   2018-07-04T15:52:10.658Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/52177_003_002_004.mp4
5c47203b8b217e50861355b72b1fa5c8   2018-07-04T16:21:51.911Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/54461_001_002_004.mp4
997194769d8a08cacef078cf56b65941   2018-07-04T16:29:40.334Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/58083_006_001_002.mp4
ec9cec310c629cef4e50a3195f8de607   2018-07-04T16:30:29.090Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-04/153100/66300_001_001_001.mp4
5ce38198adbd89cd33a71a8bfec14e87   2018-07-04T16:30:50.105Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/60902_001_002_005.mp4
eb5178953b631c772b043de99a2c2c0f   2018-07-04T16:31:06.786Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/61593_001_002_001.mp4
c9680fd1529fce6e0af87ec9bd89f624   2018-07-04T16:30:41.462Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/61921_001_004_001.mp4
6de78f43fd456e4386feaddfe8c9750e   2018-07-04T16:46:59.526Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-04/153100/63534_001_004_003.mp4
b387f5558003f10cf3fa1d5eae21b060   2018-07-04T16:43:36.957Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/61760_002_001_001.mp4
069f6e765ef06ae0323b70943ce57d18   2018-07-04T16:52:11.636Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/56459_005_004_005.mp4
d58d5b3d0bca75a8c68d6c82912de5f4   2018-07-04T16:58:22.221Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-04/153100/58221_002_002_001.mp4
1a3e547ae5645873001b383dd013418c   2018-07-04T17:08:47.158Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/53699_001_001_002.mp4
be9cea917cd345d4cb8b3eea4f256941   2018-07-04T17:08:31.857Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/64324_001_002_007.mp4
6088911b39d373af5ce297051e21ead3   2018-07-04T16:40:43.289Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/55045_001_001_002.mp4
85e40210c651a0a6c272c7415bf955ad   2018-07-04T16:35:46.083Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/61206_001_001_002.mp4
c33321bca1e00458208115229115bec2   2018-07-04T16:51:30.197Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/58221_004_001_006.mp4
6c5e15e5e38e262a810b3e0ccf160ccf   2018-07-04T16:50:10.025Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/65691_002_004_001.mp4
551fa99d550bd3c77c220eb7ad739139   2018-07-04T17:10:57.579Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/56409_001_003_001.mp4
8634027131e9ab6056fd61d02b84182a   2018-07-04T17:27:30.094Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/66085_001_001_001.mp4
dea5c35d617e358b9ffae440a7f8eb3e   2018-07-04T17:23:31.436Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/64324_001_003_007.mp4
001e823d1447ec1165bd9de03601d137   2018-07-04T17:32:25.754Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/63974_003_001_001.mp4
0af8e38c47490e0a995e1888672ec8d3   2018-07-04T17:32:20.622Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/58382_001_001_001.mp4
380233d544a2b5e953ff7d60d5bfde9d   2018-07-04T17:39:28.688Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-04/153100/63534_001_001_003.mp4
924bec600ce0be2cd71e6607651e836c   2018-07-04T17:31:58.083Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/60902_002_001_005.mp4
d5ce4ba57f3062d43c5c5bfc2fd00cc2   2018-07-04T17:36:18.949Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/61670_001_002_003.mp4
e0ae717f8810e3de7833a310e4cd4822   2018-07-04T17:42:07.357Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/56409_005_001_001.mp4
eb3e7ae493b1ae30b407497f6ffb284f   2018-07-04T17:47:48.802Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/62490_002_001_003.mp4
7e67fd79c217cf33a52875d604f3cf02   2018-07-04T17:50:11.224Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/63234_003_001_001.mp4
51147f15ea5d4131996ef1e4c9b97279   0001-01-01T00:00:00.000Z   <not harvested> ( s3://https://s3-eu-west-1.amazonaws.com/aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/67830_005_001_001.mp4 )
e67432a930420bc0a73316f499e4d7c0   2018-07-05T14:41:50.578Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/66335_001_001_001.mp4
4c02320b81ae932507bb79d42ed3fb8d   2018-07-05T14:41:10.654Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/46761_016_003_001.mp4
020cd9f3f8ac4b0d5b28d9172c196f54   2018-07-05T14:56:21.591Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/66078_001_004_001.mp4
abe8a5e22a8044e3b2ce73067742dc66   2018-07-05T15:02:13.494Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/57851_001_002_002.mp4
289532636398ea712958a875d3c4d7c6   2018-07-05T14:38:44.383Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/66882_125_001_001.mp4
47803ffe6420da011eada20d232d9d1f   2018-07-05T14:52:46.213Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/66108_007_003_002.mp4
b72878238f12c759b15d2ef57e0894fb   2018-07-05T15:02:30.714Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/65691_008_002_001.mp4
f390fdf00ff6e4ad8451b7b5f2c2d039   2018-07-05T14:33:06.891Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/67830_005_004_001.mp4
2f0914780f299cc3abd9ecce2d369ac6   2018-07-05T14:50:04.325Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/46761_013_002_002.mp4
cc49e1edf65ab24e20abab5d4f2f63f5   2018-07-05T14:55:36.905Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/66974_004_002_001.mp4
7a7d08ea68b22d3ca52481ada5a27551   2018-07-05T14:55:37.923Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/66062_002_002_002.mp4
7fd788443e9b6f2d8b448c2a70140e09   2018-07-05T14:38:00.240Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/57851_001_001_002.mp4
a322252366bd78a03223493f44300cd9   2018-07-05T14:53:37.165Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/46761_015_002_001.mp4
0dbaccdf182c065298ebfe437eda28d0   2018-07-05T14:55:25.282Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/48687_006_001_004.mp4
5db0a77fe9ad834d5c0cf659a2c601f2   2018-07-05T15:06:58.990Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/46761_015_003_001.mp4
9d16747da7ef0c2ad4021dec0814cdb9   2018-07-05T15:09:52.126Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/66882_127_001_001.mp4
88dec1f560b378adfdfc86aea48f6ed8   2018-07-10T14:58:18.308Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-10/142015/63449_001_001_001.mp4
552d24843d6ea4f000a037a748d5f2a7   0001-01-01T00:00:00.000Z   <not harvested> ( s3://https://s3-eu-west-1.amazonaws.com/aws-c4-contextual-prod-graymeta-harvest/2018-07-10/142015/52177_003_002_003.mp4 )
e688e624159dc05e199e876415f12ac3   0001-01-01T00:00:00.000Z   <not harvested> ( s3://https://s3-eu-west-1.amazonaws.com/aws-c4-contextual-prod-graymeta-harvest/2018-07-10/142015/63880_001_002_001.mp4 )
40132b0df21bb5e3d32da077c8225aab   0001-01-01T00:00:00.000Z   <not harvested> ( s3://https://s3-eu-west-1.amazonaws.com/aws-c4-contextual-prod-graymeta-harvest/2018-07-06/154036/63449_001_004_001.mp4 )
a9abb4cc8e1db5c5bffd109e34e0dbe5   0001-01-01T00:00:00.000Z   <not harvested> ( s3://https://s3-eu-west-1.amazonaws.com/aws-c4-contextual-prod-graymeta-harvest/2018-07-06/154036/56459_001_001_005.mp4 )
93e8f94205452080283c57dbde08bd3d   2018-07-10T13:53:16.189Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-10/142015/65741_001_002_001.mp4
d47c06a003f06a1a6c594f09e00b6c96   2018-07-10T15:09:52.686Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-10/142015/64324_001_002_003.mp4
454bd7b16e897742d20989f0a4b9faea   0001-01-01T00:00:00.000Z   <not harvested> ( s3://https://s3-eu-west-1.amazonaws.com/aws-c4-contextual-prod-graymeta-harvest/2018-07-10/142015/60347_001_003_002.mp4 )
211344a0e2e9b8ecec655e635e471a91   2018-07-10T15:12:43.032Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-10/142015/44002_006_002_002.mp4
22d92a7d60ff00ce59d935f67bce06f8   2018-07-10T14:53:38.086Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-10/142015/63880_001_001_001.mp4
4c223d1f8ec3664c94289f3270711750   2018-07-10T15:15:36.002Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-10/142015/44002_005_002_003.mp4
b48e8169e62ff38a863eec4e615b4430   2018-07-10T15:16:42.982Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-10/094824/66974_004_002_001.mp4
37a4bee15b545bd65ab6346113f01187   2018-07-04T15:36:44.866Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/52177_001_003_004.mp4
5725c410f14251ddd011d8ae6dc9eb79   2018-07-04T15:21:23.865Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/56459_005_003_005.mp4
30af06e610396f2bb4a96340e06ce0ed   2018-07-04T15:02:22.320Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/56459_001_003_006.mp4
fddcc695d5069aea1d6817bd06d9e03f   2018-07-04T15:38:42.679Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/56459_005_001_005.mp4
e8d03ef0059e13b3168f2d92b7fdb4e3   2018-07-04T15:38:57.642Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/55813_005_002_002.mp4
1cb662cdcf95dfe42606c00a6970ce73   2018-07-04T15:47:23.456Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/44002_006_002_004.mp4
1afb3dc39588ed65b09bfb89593cdd20   2018-07-04T16:15:51.954Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/61921_001_002_001.mp4
5cad77d8c5f39f9fc4453da5d16f4bee   2018-07-04T16:25:28.538Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/65588_002_002_001.mp4
e8398eb0f2e5d0892b8985303abcbe71   2018-07-04T15:58:39.009Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/44002_005_002_003.mp4
fdb6f77d625f8b3a2aebc06d629595c7   2018-07-04T16:14:26.861Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/58083_001_002_002.mp4
37a5779c811e6b8d25a51dfa181935f0   2018-07-04T16:19:45.793Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/60347_001_002_003.mp4
a0e796147c67401d82c661d6ef0002af   2018-07-04T16:20:00.085Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/60460_003_004_003.mp4
454116cbfc5f3a1bf1b0fd92cd5cd2e0   2018-07-04T16:10:19.494Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/62490_002_004_003.mp4
54eebf1f34ef21d3ee82f146c90dc9e8   2018-07-04T16:20:32.999Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/61299_001_004_002.mp4
2ed28f8271e9b572ca7574b5ded6311b   2018-07-04T16:31:42.359Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/63880_001_001_003.mp4
32dcc4f4ed7cfd145c0976b975e82b82   2018-07-04T16:39:13.744Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/59869_001_002_001.mp4
e958795882897d3bf6485b99d3e2679e   2018-07-04T16:47:02.549Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/59365_223_002_001.mp4
49ee806a9534d2cf3707ed910f75e4be   2018-07-04T16:50:05.248Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/63234_003_002_001.mp4
f9fb551ccc1418a9acf28185ad8a9226   2018-07-04T16:32:21.487Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/59869_001_001_001.mp4
e509d83fa6e5892d7ce0abc0b2dac19c   2018-07-04T16:33:39.415Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/55045_001_002_002.mp4
cbf73e441eb57dd53944d01cf50b14bf   2018-07-04T16:34:34.939Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/65741_001_001_002.mp4
6abb5d8585a402520e9b0393da4600f3   2018-07-04T16:35:04.622Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/63449_001_004_003.mp4
38a85686bd1f3e52c7f2eda6a705e0cc   2018-07-04T16:44:44.547Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/58576_001_002_002.mp4
42ff93789c32c93d8b75f3c85365c935   2018-07-04T16:40:23.064Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/56459_001_002_006.mp4
9f17a6f450058888990a6ac3f872ba9f   2018-07-04T16:46:53.957Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/58221_004_003_006.mp4
ae48a68778a8638cd555b8fce3fc4dbb   2018-07-04T16:45:38.515Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/56409_005_004_001.mp4
592e2e6d6a2086b0124684a0a83d3442   2018-07-04T16:52:04.678Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/66085_001_002_001.mp4
6afbbf71e8ebe64353de690550126878   2018-07-04T17:09:07.284Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/61206_001_004_002.mp4
00a9bfc357b34af9ec5af81585b46edd   2018-07-04T17:21:00.083Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-04/153100/61670_001_002_001.mp4
e484f8457359b53f875cd54606e5e3fb   2018-07-04T17:03:41.519Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/56409_004_004_001.mp4
4a2d01f1d5ef53e0ccd1768b40aa0c9a   0001-01-01T00:00:00.000Z   <not harvested> ( s3://https://s3-eu-west-1.amazonaws.com/aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/55374_001_001_001.mp4 )
376b28b2a959b76490d544ad54768286   2018-07-05T14:38:04.186Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/67830_005_003_001.mp4
fdef3d1521ff9b4ea784dda8e04b3df6   2018-07-05T14:36:26.764Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/65794_004_002_003.mp4
9fd1cf48922956fe4241e1027f513b92   2018-07-05T14:38:25.520Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/66974_004_003_001.mp4
7561b85f1bc3c2499cf58d5bbc9f2cd5   2018-07-05T14:39:52.138Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/66078_001_003_001.mp4
